State,District,JAN_normal,FEB_normal,MAR_normal,APR_normal,MAY_normal,JUN_normal,JUL_normal,AUG_normal,SEP_normal,OCT_normal,NOV_normal,DEC_normal,JAN_current,FEB_current,MAR_current,APR_current,MAY_current,JUN_current,JUL_current,AUG_current,SEP_current,OCT_current,NOV_current,DEC_current,Flood_Risk
UTTAR PRADESH,SANT KABIR NGR,11.8,13.1,10.5,5.1,20.8,139.8,356.7,300.5,193.7,50.9,1.2,6.5,10.347717873205292,10.260727163572135,8.39228964609333,6.373142707096792,15.650537921074076,98.7423121204824,261.16582091712684,266.094356529047,173.76155775271258,42.29971818082227,1.279044030604782,5.3043139347356,Low
UTTAR PRADESH,SANT RAVIDAS,18.5,12.1,11.6,5.3,10.3,79.0,302.3,283.8,181.0,31.8,10.2,3.7,20.373636024242877,14.425885560163898,13.217414454015733,5.728375779695703,8.837027142366367,96.43817672254089,259.14675893187757,273.7322446403928,166.9370639667162,28.673562432239308,10.924616580813256,3.82372591420562,Low
UTTAR PRADESH,SHRAVASTI NGR,20.8,16.0,12.5,9.0,32.9,154.4,336.8,297.2,205.4,51.2,2.5,9.9,24.417048801338666,13.05237954013513,10.334493040622652,10.508385887474862,33.693554878021736,156.22027552461935,244.19977623757885,292.57651005959934,175.43393204171053,52.97968491537445,1.9810333184872155,9.833463322568303,Low
UTTAR PRADESH,AGRA,17.5,9.9,8.9,4.0,9.3,53.8,227.1,280.9,125.4,28.1,5.0,4.7,14.171767358765107,10.140179277517028,9.568043811212073,3.3265048535735535,7.136845411634707,53.24208745006587,279.332404997623,327.7668897580947,128.47783113161535,25.650790920804127,5.135199624474408,4.919302195233421,Medium
UTTAR PRADESH,ALIGARH,19.5,12.6,9.4,5.6,18.4,47.4,213.1,261.9,133.3,39.0,4.2,6.6,18.322776716773888,10.946167785556757,6.844427328899947,6.028062903553072,21.27125356199254,38.24817149772904,195.7350347446081,258.4500147268594,171.89483606808406,32.72257148596862,4.0062328430690695,5.836701816615038,Low
UTTAR PRADESH,BAREILLY,20.3,18.9,12.6,5.6,18.7,96.6,294.7,296.7,165.8,57.9,2.4,6.4,16.803043875243187,16.624411653839136,8.83196789979151,6.2150444613529405,19.195731677503165,115.19723467410482,243.21313041208015,308.29795402214864,164.66662102660814,48.676586893125204,2.2935909901220213,6.178508359407257,Low
UTTAR PRADESH,BIJNOR,34.2,25.0,24.1,8.2,19.1,92.0,342.4,321.0,158.8,40.0,6.4,11.9,36.31305851029128,31.525161494443243,21.869495936019426,6.569687583157402,13.862683082436313,89.72230921793901,308.2256485546855,409.67532292963324,151.44375380717,29.23776691644572,5.501673359136319,11.865078804861326,Medium
UTTAR PRADESH,BADAUN,13.4,16.1,11.7,3.7,14.5,69.4,252.4,292.7,143.5,58.8,2.7,5.9,16.696604758596106,13.139270309735016,8.435815099736875,4.383230232676051,12.670904200253036,82.58355141257029,212.075138802571,268.4672443136332,155.47989381156992,68.17202502573434,2.490262334595206,7.177609152060505,Low
UTTAR PRADESH,BULANDSHAHAR,16.2,13.2,13.1,3.9,14.0,53.4,224.5,254.4,138.4,36.2,4.2,7.5,12.69525692025853,14.505883722877828,9.806494323212299,3.615493494868877,14.694480631284659,45.64415044872392,211.29437003102578,329.914203027642,150.60280347429543,27.04676323180009,3.4867727781029867,5.600766187613378,Medium
UTTAR PRADESH,ETAH,13.0,12.0,9.9,4.4,11.6,52.1,201.5,243.1,118.6,41.6,2.3,4.3,11.05418900587465,13.035777016196107,9.0289962324774,4.1979059101649,9.212653025476158,39.420111998528,252.95089786868772,171.35869475854247,101.58371008160778,51.07754663821425,2.4461013241485947,3.268486840612468,Low
UTTAR PRADESH,ETAWAH,13.9,11.7,8.9,2.8,10.5,60.9,222.0,293.4,151.7,45.0,2.9,5.9,11.226164329547888,10.259534510920199,8.134880882949489,2.8979006444290296,13.589456607203294,65.74984118378308,186.0758533341018,324.220391318096,162.1092450705693,58.14238545592808,3.0193258002780787,6.41042711979171,Medium
UTTAR PRADESH,HAMIRPUR,16.1,11.5,5.3,2.1,6.7,76.3,246.6,309.8,164.2,33.3,3.9,6.0,15.813337611959243,10.796078318751148,6.801657370908815,2.209633120565792,5.9167199741356535,63.57150643202109,297.34843217913135,343.3603840512892,208.3547447579979,33.293109184006035,3.987356976651034,5.8968853062600814,Medium
UTTAR PRADESH,JALAUN,13.5,11.2,5.7,2.0,8.1,65.7,239.5,310.8,158.9,47.2,3.6,5.3,13.353482573098647,10.109596851480495,5.0768914535947305,1.7683711994025857,6.086180534313947,82.94741183617995,255.38520816757767,272.2452493427169,142.17201399876512,45.47779731385313,3.7693558539969607,5.665297468177771,Low
UTTAR PRADESH,JHANSI,14.1,10.5,5.3,4.7,8.7,79.0,271.8,309.9,177.2,37.2,6.6,6.5,11.72575508385276,9.110174988860555,4.317602677652583,4.145177716931817,6.108978535027696,68.31704210610691,198.6164619871606,259.52014142105816,136.72061188933165,44.77789312153992,5.5700944275822835,6.133469010553689,Low
UTTAR PRADESH,LALITPUR,21.0,9.4,6.5,3.4,6.8,86.2,321.7,358.1,173.3,34.1,6.7,7.4,26.41841675416936,9.809393860438393,6.0145341902020615,2.380647292943996,7.454532835954462,63.05040507054126,269.55508735479134,250.87190811580095,164.8767304575102,43.8105179501779,4.823965043700867,6.581002326628079,Low
UTTAR PRADESH,MAINPURI,11.8,9.5,8.1,3.8,9.9,61.3,211.5,245.9,136.6,40.1,3.7,6.2,14.109365482172109,11.776700142262476,8.860958736091384,4.746907305402714,10.588319553176927,73.35027107526912,160.84096668656224,238.988924850892,170.06285718364245,43.98502531040721,4.032812150331883,5.806798471898007,Low
UTTAR PRADESH,MATHURA,9.3,11.2,9.5,4.5,9.5,41.3,194.7,241.6,102.3,23.6,3.8,4.6,9.709243202996676,12.426370108801036,9.812784896493437,3.904970843956742,9.694926004325417,32.224685529245264,251.8411360271514,264.89801513356304,101.70346912232873,28.67155903113571,3.721004998124429,3.901376456350443,Medium
UTTAR PRADESH,MEERUT,23.2,18.3,16.0,9.4,14.4,62.0,267.0,300.7,148.8,41.6,5.4,11.2,24.549430606313592,20.61336979918569,16.663181696009534,6.790653300447672,13.53662940044304,62.91405371803995,302.83337810359984,269.32426904469617,137.5771109352615,30.034518146360913,4.08240573652655,12.52607666901208,Low
UTTAR PRADESH,MORADABAD,22.5,21.8,13.0,4.7,15.8,91.0,292.7,314.8,156.7,47.7,3.3,8.9,20.90579955342652,26.068287418348998,11.198320896797679,4.2326713516886,14.28308975874317,73.0958271478567,210.37536373146682,343.4493128765732,167.8083830190474,50.463928258153274,3.126888299497197,9.683560903838321,Low
UTTAR PRADESH,MUZAFFARNAGAR,25.0,19.6,14.4,5.9,14.3,64.7,265.2,269.7,137.2,34.5,6.2,12.4,18.053711045236074,21.03623230280439,16.64409295250733,7.260697429707041,15.889207685505516,58.55602717920747,287.3381373993265,340.6546286908656,161.36247918441444,26.558538008742886,5.3436421965355665,9.396219076028853,Medium
UTTAR PRADESH,PILIBHIT,20.9,16.9,14.3,5.8,23.0,112.7,326.5,343.5,205.9,73.6,4.4,7.9,19.930088149519655,14.480141600870358,10.485443959682886,7.514460165503764,27.988889790791745,131.7598136192848,302.30016754099285,257.47348412908104,158.88764713324494,62.536131156760845,4.042338718554265,9.625461895874661,Low
UTTAR PRADESH,RAMPUR,21.7,22.5,19.2,7.4,22.2,107.0,331.5,321.2,155.8,34.0,4.0,11.1,23.36402962718007,24.55830912604371,23.30378360367805,7.173895943009517,24.660371830015983,80.1100906663739,286.963822762824,283.20946953539436,198.9963923727756,37.22738063649297,4.062055632367138,12.805051100009964,Low
UTTAR PRADESH,SAHARANPUR,26.9,26.5,21.3,5.7,21.2,94.6,277.0,301.6,131.4,34.5,8.3,14.9,27.93150975107249,28.632366482582174,16.022340884409726,6.391600565102574,18.300058246938185,74.1343594842608,321.0935730351286,305.14178463967664,154.79244909035108,38.37958801446752,10.306431882689742,10.953230021522993,Medium
UTTAR PRADESH,SHAHJAHANPUR,16.9,17.5,13.0,4.8,20.2,96.2,290.4,307.3,165.3,68.5,3.5,7.2,16.437014535734306,16.751948360241943,16.509487308219676,3.98570896203024,24.659308112040897,80.6682071913343,357.79102809527103,396.060235777896,176.03990311296138,80.05063874029021,4.117249046449395,6.514081520368034,Medium
UTTAR PRADESH,GHAZIABAD,19.6,18.3,18.0,6.1,12.5,44.6,213.5,255.6,128.0,37.0,5.0,8.1,15.623421010678374,23.68258111767915,16.35434965618497,6.815272445662867,14.00708523779372,48.88006815369035,200.50685586061377,252.84959054214036,113.95646108838142,32.466089625210685,3.789230039095619,8.070628503885882,Low
UTTAR PRADESH,FIROZABAD,13.3,10.9,7.5,3.8,10.3,59.5,216.9,258.1,141.8,35.5,2.9,5.0,13.17925581697709,12.91002481872096,7.06021563438042,4.928358317211119,12.032978207380141,63.548495650401456,204.704412889023,219.31508615096584,136.86834147167858,40.37315249668651,3.3814402708927256,5.596747039209747,Low
UTTAR PRADESH,MAHOBA,17.4,10.6,4.8,1.2,7.4,66.2,243.1,314.3,152.8,24.9,4.7,5.7,15.187141181274068,9.723648917370696,6.027913024293823,1.0702387494093117,6.927600537472159,65.71900472241568,181.91362458329388,394.402141050662,136.09812820492127,26.36587284817285,5.447054219505507,5.981036665311496,Medium
UTTAR PRADESH,MAHAMAYA NAGA,11.5,10.4,10.4,4.0,10.7,47.8,213.8,244.6,119.2,31.5,2.1,4.8,10.37075683070356,11.220751633722385,8.831040936340148,3.327773040617055,13.314448896358192,61.36501291234636,196.88561739462767,182.58942074552272,140.77545394897905,32.73322713803146,2.672186076338124,4.127446451300613,Low
UTTAR PRADESH,AURAIYA,13.5,16.5,7.7,3.2,10.8,59.8,226.9,268.3,145.0,50.7,3.7,5.8,14.214775635952028,19.902481353687108,6.398872264610367,3.637565366350996,11.034712578570351,69.28030099827396,293.1417492390573,346.7054543516779,167.24472529435357,58.98868031170847,3.652098942579871,4.843601164587549,Medium
UTTAR PRADESH,BAGPAT,17.3,16.3,12.7,7.4,13.6,42.8,194.0,220.3,88.2,21.6,4.9,7.0,15.97650344398602,14.391773562288467,13.077076221518595,7.023947688546213,10.151790080318777,41.88852282106486,239.61754104426163,226.4836460416638,77.48474951615005,24.818809506906707,6.325807070320117,6.881943346340038,Medium
UTTAR PRADESH,JYOTIBA PHULE,22.8,15.7,15.9,4.4,13.9,59.7,279.3,298.5,145.5,48.6,5.3,7.8,26.82704430386249,17.780018778127435,20.170184247801814,3.7622112079828116,11.081237165998298,62.25856237131497,295.73955660545556,264.94640688964967,135.49000565694388,60.855372991968686,5.103414341290941,8.108294942956686,Low
UTTAR PRADESH,GAUTAM BUDDHA,19.2,9.3,12.4,5.0,6.0,36.9,181.7,228.6,125.6,35.8,3.4,5.4,22.849573557755186,7.729148686358208,14.194953618007785,4.513095494028548,6.109310590542941,43.819879824970656,210.59399456542513,180.41206157654926,136.74500509358322,29.10726594417249,3.6167005371773913,6.141909034935975,Low
UTTAR PRADESH,KANSHIRAM NAG,16.5,9.5,11.4,4.4,13.2,52.0,224.7,274.6,150.2,53.4,2.9,5.6,21.179305134209066,6.838411216137464,10.424457081812557,3.3037156193148403,16.360267827078232,60.14531775785096,232.08760461743228,236.72170827830152,169.1745931639826,54.08874747829386,2.893022443554847,5.324664010557572,Medium
UTTARANCHAL,ALMORA,46.2,46.8,47.4,25.5,46.7,132.3,299.9,276.9,149.3,57.2,8.1,21.0,48.06630647664372,58.75794621292699,51.922619891652026,30.042616894293484,35.450490857214156,147.90253708159858,288.86607856879954,287.5843046098526,140.90601040530515,54.931759134738826,5.731784312406749,24.67477855270634,Medium
UTTARANCHAL,CHAMOLI,57.5,77.7,81.9,42.9,69.4,108.7,289.6,329.2,131.8,43.5,10.2,24.6,59.26706822063379,59.52378353907885,78.81222333009714,31.08799068962481,62.519294338992935,101.78463618452695,305.9510470845791,269.0800902566894,103.7510500265035,47.21361458602017,10.702434625755982,23.469474824878542,Low
UTTARANCHAL,DEHRADUN,51.7,49.3,49.8,24.2,50.8,185.2,683.3,673.9,259.7,62.6,12.9,20.5,36.81537863151329,36.81903345437417,46.72127847072214,26.726810714692807,54.89565543059923,141.31694470678593,687.7789126377561,633.6915652598799,268.3395938147273,74.41532631509865,16.300737704623366,17.884017021796843,Low
UTTARANCHAL,GARHWAL PAURI,43.1,33.2,35.5,19.4,38.3,123.5,452.5,443.7,193.8,55.7,7.4,17.9,53.51022123530559,29.12574004202129,36.819312395827644,14.786967089030766,44.36607229456922,114.88430994565726,490.2214209820618,372.98707698944503,223.976724587873,47.981019463454665,8.103017170184422,14.964845978230526,Low
UTTARANCHAL,NAINITAL,46.0,41.0,37.7,20.9,54.4,205.0,514.0,458.3,261.8,82.2,6.5,15.9,56.497076058400616,43.53526523203412,36.35813361806637,25.12580734527187,45.01762235862326,166.79290162050611,506.63957133228075,475.27366238510905,263.8399075137574,105.50900235503849,6.493020002100619,18.863862808747644,Medium
UTTARANCHAL,PITHORAGARH,50.3,57.4,65.6,46.2,93.5,299.6,555.8,538.9,293.6,65.3,12.5,19.3,62.71285299122237,69.0071234950444,47.04813351387445,53.125888947951,76.7726986342897,211.21110483513655,573.7727806696889,390.04027127758104,277.7197157054291,72.86484575277886,14.02085555082347,18.434318708240568,Low
UTTARANCHAL,GARHWAL TEHRI,54.6,52.2,56.3,31.7,55.9,136.2,371.5,366.7,172.7,48.4,10.3,28.5,70.46893574631497,37.42609215467739,66.25290239797967,39.601264084579675,69.1674595982574,108.05555333121576,471.6641010047745,453.60102222701335,197.25224721548247,59.88541787528375,8.83344038622084,23.91343073326241,Medium
UTTARANCHAL,UTTARKASHI,70.9,72.8,84.9,48.5,102.1,147.6,380.6,405.2,215.2,59.6,13.3,25.0,66.12928736631622,71.93930331001731,109.05191375480885,43.25158321048387,128.69481263738243,143.6850749473341,325.57564582807964,339.2560116882022,206.21845068105404,63.49527455797059,14.03976914814001,26.487420788040332,Low
UTTARANCHAL,HARIDWAR,33.0,35.9,30.4,12.2,21.8,105.7,332.4,367.0,156.8,29.7,4.4,14.6,40.12076064867754,45.573980174037644,38.839434627622886,12.193699623633016,28.22485508209441,96.08428677381539,359.69835227348176,274.9603467881966,190.72495580041397,38.48154331663071,4.8735472907921595,18.8394469784863,Medium
UTTARANCHAL,CHAMPAWAT,43.5,39.3,33.7,26.9,52.5,213.1,465.9,406.3,234.4,77.4,8.2,22.7,36.76140974280477,40.46183561147709,31.7390319881916,22.55149061925177,47.76588339635388,234.92230189138596,330.41113961409576,515.5636063682216,301.1148026399302,90.98368317468412,6.521204537901147,18.11543935126538,Medium
UTTARANCHAL,RUDRAPRAYAG,75.6,73.3,85.4,54.7,94.1,217.7,578.0,639.4,236.0,52.6,13.7,30.4,73.4731968293984,69.33099270115625,103.92758767049268,54.67427319950523,104.14724205877599,268.3829588166236,720.0703170461524,709.8230954858958,288.27580290966057,60.492082781494254,17.537349598860573,30.480836378696836,Medium
UTTARANCHAL,UDHAM SINGH N,30.0,19.0,15.7,9.0,32.9,147.4,402.9,365.8,203.8,73.5,4.5,9.4,27.012685117239464,20.844811239989383,17.849319517707816,7.186605915678658,27.117047074820768,117.4364122415004,520.5518768487082,463.3184389005252,251.63913514276567,60.29940386914243,5.734445883484469,10.325082769800279,Medium
UTTARANCHAL,BAGESHWAR,46.2,46.8,47.4,25.5,46.7,132.3,299.9,276.9,149.3,57.2,8.1,21.0,41.19808803122602,35.99681345390369,46.58047937025082,26.9128684963379,42.5317042081411,146.25653278045144,314.79388426982274,315.94241584106777,110.33805905418586,66.18100104431608,7.575081109583095,25.229165187085485,Medium
HARYANA,AMBALA,38.9,31.6,25.3,7.7,20.5,105.2,307.8,326.0,177.6,34.4,8.8,20.9,36.08123540416963,28.954018650419048,32.38425594993674,9.286562422197612,23.69500775183712,85.8647703077203,313.1942074504258,351.54564157892537,158.71600900560287,42.71009162272553,11.245465539182705,26.43061749690215,Medium
HARYANA,GURGAON,10.2,11.7,7.0,6.4,13.9,38.0,169.0,185.2,80.1,12.7,5.5,4.3,8.913037340370488,9.941422050510207,5.287645812666613,5.302739190926281,14.368391166457073,37.850931679276094,144.2663178276875,142.55542148718845,84.43507522534479,13.782609205538485,4.091005115278715,4.061047977206326,Low
HARYANA,HISAR,11.0,12.2,9.7,7.4,14.5,35.1,118.8,113.8,57.4,13.0,4.5,4.0,13.190283072133461,11.088223741644285,7.42573262917819,5.7170712363473815,12.881798385270562,37.98409478890541,108.64892189147604,121.43460933480725,44.740602121502995,11.793486019084174,4.480311513278353,5.1390845946301535,Low
HARYANA,JIND,16.4,18.7,12.4,5.4,14.9,40.7,142.3,147.0,85.6,15.8,5.1,4.8,17.199408442167822,14.979729242857736,9.264015824966068,5.569740341968657,11.958197746623284,31.734862938594066,169.343741095294,114.5283244742563,84.11550518801549,15.451164610010352,5.133407129213521,6.216380410251548,Low
HARYANA,KARNAL,30.3,21.4,19.4,8.9,13.1,60.3,197.8,224.3,94.6,26.2,5.9,12.2,35.36116429134601,15.0527602750941,17.17767809924678,9.795461339922964,14.97235631050043,65.13183042724438,219.5804840044991,219.83165616215223,67.26986060308143,33.659184495263084,5.859976333650233,10.947391689200238,Medium
HARYANA,MAHENDRAGARH,11.8,10.9,9.4,5.3,18.9,43.5,154.3,144.4,53.2,14.1,3.5,6.9,11.733049895175608,12.837509742274705,10.701299186423109,5.051908729546945,23.907217359251415,46.449487537316244,181.3838265885853,148.8116326812456,48.2351856330703,17.140558240138805,3.9327091562732015,8.587570234886705,Medium
HARYANA,ROHTAK,19.3,16.8,17.7,9.3,19.8,49.5,194.1,195.8,68.6,13.4,5.8,7.9,14.192347603401435,19.173413938707533,21.729813592486252,11.961355737139213,24.933543768463167,52.70091486840646,212.7353841936276,197.5481379726271,49.87216689547161,12.672283624486383,5.839150112931298,7.382778642980971,Medium
HARYANA,BHIWANI,14.6,10.4,8.1,5.5,11.2,32.3,128.2,132.0,56.0,13.4,4.2,3.6,16.915958295386794,8.936528181633149,5.987128774345175,7.144929706714595,12.017790752606437,39.231987689783146,113.25341173355598,148.89220551799363,57.65922800908547,13.440206761281436,5.100626151343452,2.7568376811682285,Medium
HARYANA,FARIDABAD,16.5,12.3,10.4,10.7,16.1,42.2,201.6,234.7,121.7,18.7,6.0,6.7,12.145537290234795,12.048610725867604,8.960188164781542,11.090096291789616,18.34159706321328,33.85266138510184,177.46153661624416,238.5577074387617,110.08657041206021,16.90668534797616,5.2896804963087245,6.7179890164988585,Low
HARYANA,KURUKSHETRA,28.7,19.4,21.5,9.8,10.2,66.3,202.3,203.3,91.1,23.5,5.2,10.1,25.449493069720386,15.545444755687226,23.745514739504905,11.026709671822111,9.846582819662398,84.56650133541626,167.89781437822035,178.63456582808413,91.00371360754716,30.078496234103866,6.474873517887846,10.544091156893137,Low
HARYANA,SIRSA,11.0,11.6,10.1,5.5,12.1,23.0,99.8,81.7,37.6,13.4,4.9,2.8,9.688147926729979,10.101081205878256,13.031185779655912,5.394962037248535,8.838197562116077,16.12764929771508,90.81376946710871,73.67332975889524,46.50168879416115,14.283915138512663,4.360972913453134,3.620768380929225,Low
HARYANA,SONEPAT(RTK),19.4,15.6,14.4,9.6,16.7,46.2,194.4,208.5,85.2,20.4,5.9,7.9,16.035749298040518,12.58911302075419,16.30857205809142,9.75257176518742,17.316321311027508,43.09436459154552,224.16506184299087,188.20834113220417,66.89638418977346,23.451250879747494,5.9958292042525825,8.092844462385228,Low
HARYANA,YAMUNANAGAR,42.5,34.9,31.9,15.1,26.4,117.8,304.4,325.4,144.5,36.0,6.8,21.3,49.913410938455705,33.8076811966791,32.06194860166585,10.72711751235918,27.230047680323718,105.44989525393267,244.06753624411093,291.16663397308736,137.4798928987808,25.871162851565536,7.081362224649395,20.992705780065517,Low
HARYANA,KAITHAL,17.7,15.2,12.5,5.6,8.5,42.2,128.3,140.1,73.4,14.2,3.9,4.9,18.04369825374312,18.222182826384866,14.472510301722197,6.730584770015106,10.317797298105273,46.93425766593727,149.8928735728306,164.73223854982797,75.68539808512274,13.191340455251556,4.107560032348269,4.509173329552196,Medium
HARYANA,PANIPAT,20.6,15.8,12.6,9.5,9.9,55.1,176.2,203.9,86.5,21.8,4.7,7.5,16.23987477395003,17.67314776117877,9.276210583561955,7.03136080963107,11.381565061171584,38.804966400231756,150.50821336270488,164.0708637814123,84.62785011631114,22.737645529120567,4.225481032912815,7.348858618036491,Low
HARYANA,REWARI,9.1,8.7,5.2,3.0,9.9,33.1,150.1,183.5,69.1,13.2,3.5,3.8,10.961784588116133,10.325398290109241,6.175249669282132,2.4849805221959573,11.35645486953166,23.67308126362385,190.60612046152127,173.23922467969848,60.15584998270592,14.00920778873496,2.9883123422804116,3.64251410414279,Medium
HARYANA,FATEHABAD,16.7,11.0,11.2,6.8,14.9,31.3,104.3,95.9,51.5,12.4,3.6,5.0,15.002751124736786,12.64269607588649,14.214500870973302,5.800860821549924,11.122728804652208,39.587431823048945,115.36470985120589,114.50230458397792,41.548874581079005,9.631124776528274,3.771474948790349,4.085917984889001,Medium
